order_id,order_date,ship_date,customer_id,product_id,quantity,sales,profit
CA-2014-117016,3/4/2014,3/9/2014,SC-20095,OFF-AR-10001374,3,15.552,2.3328
CA-2017-159464,5/18/2017,5/19/2017,TB-21355,OFF-AP-10001492,2,17.24,4.4824
US-2017-103226,9/22/2017,9/28/2017,DW-13195,OFF-PA-10002666,3,27.18,12.231
CA-2017-119452,3/21/2017,3/27/2017,CL-12565,FUR-CH-10004495,6,1805.88,523.7052
CA-2017-147725,9/14/2017,9/14/2017,LT-17110,OFF-AR-10001725,3,70.95,18.447
CA-2016-168893,11/3/2016,11/8/2016,AP-10915,OFF-FA-10002280,4,20.0,9.6
CA-2016-163398,5/3/2016,5/8/2016,CB-12415,OFF-BI-10000014,1,2.182,-3.6003
CA-2016-162726,12/27/2016,1/2/2017,MT-17815,OFF-PA-10001972,2,10.368,3.6288
US-2016-111290,7/22/2016,7/26/2016,DK-13375,TEC-AC-10004975,1,109.95,36.2835
US-2014-147704,11/16/2014,11/21/2014,SR-20740,OFF-EN-10004483,5,78.35,36.8245
CA-2015-121965,6/19/2015,6/23/2015,LH-17155,FUR-FU-10000732,2,12.56,4.0192
CA-2016-147137,7/4/2016,7/6/2016,AA-10645,FUR-FU-10000221,5,25.4,8.636
US-2015-146745,9/3/2015,9/8/2015,AS-10630,FUR-CH-10002372,2,129.568,-12.9568
CA-2017-115175,8/7/2017,8/12/2017,MC-17575,OFF-PA-10001878,5,244.55,114.9385
CA-2017-105851,3/13/2017,3/20/2017,SE-20110,OFF-SU-10002881,2,1332.496,-299.8116
US-2017-125717,9/28/2017,10/1/2017,DS-13030,FUR-FU-10001979,1,32.776,3.2776
CA-2015-163895,8/7/2015,8/11/2015,NS-18640,OFF-BI-10004970,1,3.304,1.1151
CA-2017-168641,11/24/2017,12/1/2017,KA-16525,OFF-AR-10003759,9,16.38,7.371
CA-2017-156895,5/8/2017,5/12/2017,DJ-13510,FUR-CH-10003535,3,128.058,-23.7822
CA-2017-121300,9/29/2017,9/29/2017,MG-17680,FUR-CH-10003774,1,63.686,-15.4666
CA-2017-130211,10/22/2017,10/22/2017,BD-11620,OFF-ST-10000129,3,333.09,23.3163
CA-2014-147235,3/24/2014,3/28/2014,CD-11920,OFF-PA-10004948,5,24.9,11.703
CA-2016-109365,11/3/2016,11/8/2016,XP-21865,OFF-FA-10001561,7,15.26,5.0358
CA-2015-162621,9/5/2015,9/11/2015,CA-12055,OFF-BI-10000962,5,16.27,-25.2185
CA-2017-105921,8/14/2017,8/21/2017,JM-15250,FUR-TA-10001095,3,418.296,5.2287
CA-2014-150798,12/1/2014,12/3/2014,JK-15730,TEC-CO-10001571,2,659.988,109.998
CA-2017-112753,6/18/2017,6/23/2017,CC-12670,FUR-BO-10004015,9,917.9235,75.5937
CA-2017-155075,12/2/2017,12/9/2017,GW-14605,OFF-BI-10003650,4,631.176,-462.8624
CA-2014-103401,11/21/2014,11/26/2014,GR-14560,OFF-PA-10003309,2,12.96,6.2208
CA-2016-124814,4/10/2016,4/16/2016,FM-14215,OFF-PA-10002787,2,12.96,6.2208
CA-2014-116757,6/30/2014,7/4/2014,MS-17980,OFF-PA-10002005,5,25.92,9.072
US-2014-138247,12/24/2014,12/29/2014,BF-11170,TEC-PH-10000213,7,173.656,17.3656
CA-2017-167003,5/23/2017,5/29/2017,VS-21820,FUR-TA-10001520,3,171.288,-6.4233
CA-2016-119935,11/10/2016,11/14/2016,KM-16225,FUR-FU-10001085,2,37.3,17.158
CA-2016-118969,10/2/2016,10/3/2016,LP-17095,OFF-BI-10002429,6,54.792,-40.1808
CA-2016-145240,9/6/2016,9/8/2016,BG-11740,OFF-ST-10001590,1,10.784,0.8088
CA-2016-120873,10/27/2016,11/1/2016,BW-11200,FUR-CH-10000847,1,290.98,75.6548
US-2017-111920,10/22/2017,10/26/2017,PS-18970,OFF-AR-10003179,4,36.44,12.0252
US-2016-128678,9/15/2016,9/20/2016,RB-19570,OFF-PA-10000807,5,21.4,10.058
CA-2016-101385,9/25/2016,10/1/2016,JW-16075,OFF-AR-10004441,4,16.56,6.9552
CA-2017-107167,6/10/2017,6/14/2017,ND-18460,OFF-ST-10003805,8,1347.52,84.22
CA-2014-109491,2/20/2014,2/26/2014,LC-16930,TEC-AC-10001284,3,62.31,22.4316
CA-2017-105445,2/20/2017,2/25/2017,BP-11095,OFF-FA-10001229,3,9.432,3.0654
CA-2014-107454,11/2/2014,11/6/2014,RD-19720,OFF-LA-10001569,7,34.86,16.0356
US-2017-105046,7/17/2017,7/23/2017,BE-11335,TEC-PH-10004536,2,269.98,67.495
CA-2017-152856,9/8/2017,9/10/2017,RS-19765,TEC-AC-10004864,4,116.832,33.5892
CA-2016-134691,11/14/2016,11/18/2016,KC-16540,OFF-BI-10002393,2,2.296,-3.9032
CA-2016-118759,11/14/2016,11/17/2016,MB-17305,FUR-CH-10002335,2,408.006,72.5344
CA-2014-140403,10/10/2014,10/10/2014,TN-21040,FUR-CH-10002774,3,122.352,13.7646
CA-2015-163104,3/19/2015,3/26/2015,MC-18130,OFF-PA-10001947,2,11.96,5.8604
CA-2017-138464,7/8/2017,7/12/2017,VF-21715,FUR-FU-10003142,3,15.84,4.9104
CA-2015-104129,2/27/2015,3/2/2015,ES-14080,TEC-PH-10003800,2,105.98,1.0598
US-2017-132206,6/16/2017,6/21/2017,MK-17905,OFF-BI-10000756,7,5.936,-8.904
CA-2017-113474,3/30/2017,3/31/2017,TM-21490,OFF-EN-10004206,2,325.86,149.8956
CA-2015-126557,7/12/2015,7/17/2015,RL-19615,FUR-CH-10004477,9,383.607,-5.4801
US-2017-107636,4/30/2017,5/2/2017,NM-18520,OFF-LA-10003388,2,5.76,2.8224
US-2014-165862,7/13/2014,7/17/2014,GK-14620,FUR-TA-10002855,3,351.216,4.3902
US-2014-106334,12/27/2014,1/2/2015,JF-15490,FUR-CH-10004886,3,230.28,23.028
CA-2016-101448,2/27/2016,3/1/2016,EB-13930,OFF-BI-10004738,3,56.82,28.41
CA-2015-130218,3/23/2015,3/26/2015,SG-20470,OFF-FA-10003112,4,31.56,14.202
US-2017-117331,10/21/2017,10/28/2017,ND-18370,OFF-BI-10003984,1,8.559,-6.5619
CA-2014-127383,12/31/2014,1/5/2015,CM-11815,OFF-EN-10004773,2,49.568,17.9684
CA-2014-110219,5/5/2014,5/8/2014,EB-13870,FUR-CH-10001146,3,127.869,-9.1335
CA-2015-118871,12/4/2015,12/9/2015,HM-14860,OFF-EN-10003296,3,271.44,122.148
CA-2017-129490,9/26/2017,9/30/2017,SJ-20125,FUR-CH-10003298,4,419.136,-57.6312
CA-2014-101175,12/9/2014,12/14/2014,DM-12955,OFF-ST-10004950,6,100.704,-1.2588
US-2017-149510,12/3/2017,12/10/2017,MC-17575,OFF-AP-10002350,3,45.216,4.5216
CA-2015-111990,11/8/2015,11/13/2015,DB-13660,OFF-BI-10003291,6,10.476,-17.2854
CA-2014-169460,4/19/2014,4/21/2014,NF-18595,FUR-FU-10004017,3,76.14,26.649
US-2015-152128,5/25/2015,5/27/2015,NM-18445,OFF-AR-10002445,3,21.24,8.0712
CA-2017-126662,7/17/2017,7/21/2017,AB-10255,TEC-CO-10004202,2,479.984,89.997
CA-2016-139395,12/12/2016,12/18/2016,MG-17650,TEC-PH-10002103,7,657.93,184.2204
US-2014-121734,4/11/2014,4/16/2014,SE-20110,OFF-BI-10004817,1,9.584,3.3544
CA-2015-110947,6/9/2015,6/15/2015,AG-10765,OFF-BI-10001670,3,113.1,56.55
US-2014-150126,7/27/2014,8/2/2014,AS-10045,OFF-PA-10002709,11,65.78,32.2322
CA-2015-164427,7/31/2015,8/6/2015,AR-10405,TEC-AC-10004469,6,239.7,105.468
CA-2016-120250,9/19/2016,9/22/2016,AP-10720,FUR-FU-10003424,3,25.632,3.8448
CA-2016-121993,6/10/2016,6/12/2016,JB-16000,OFF-LA-10003720,8,23.616,7.9704
US-2016-100405,8/26/2016,8/28/2016,TS-21430,OFF-AR-10000390,2,8.26,3.7996
US-2017-163790,11/2/2017,11/4/2017,NL-18310,OFF-EN-10001335,7,76.58,38.29
CA-2016-129868,12/26/2016,12/31/2016,MC-18130,OFF-SU-10000952,2,17.76,4.9728
CA-2016-140564,12/5/2016,12/10/2016,TC-21475,OFF-AR-10000034,8,33.92,13.2288
US-2017-169502,8/28/2017,9/1/2017,MG-17650,OFF-SU-10004115,3,21.81,5.8887
CA-2015-146948,7/16/2015,7/20/2015,MG-17890,FUR-CH-10004853,1,150.98,43.7842
US-2015-113327,5/26/2015,5/29/2015,BF-11170,OFF-PA-10003790,1,18.272,5.9384
CA-2015-135020,5/28/2015,6/2/2015,MS-17770,TEC-PH-10004093,1,45.99,13.3371
US-2017-141852,11/9/2017,11/14/2017,JE-15745,FUR-FU-10000023,8,47.12,20.7328
CA-2016-109407,1/24/2016,1/26/2016,HG-14965,OFF-BI-10000285,4,31.36,15.68
US-2017-165953,12/31/2016,1/6/2017,EP-13915,OFF-AR-10000588,3,47.616,3.5712
CA-2016-144540,9/5/2016,9/10/2016,GH-14410,OFF-AP-10002457,3,62.79,-166.3935
CA-2015-159863,9/4/2015,9/7/2015,DS-13180,TEC-AC-10000109,3,134.376,6.7188
CA-2015-117800,9/21/2015,9/26/2015,TH-21550,TEC-PH-10002415,2,589.9,147.475
CA-2017-145219,12/24/2017,12/25/2017,RM-19675,TEC-CO-10001449,6,2879.952,1007.9832
CA-2015-161214,10/5/2015,10/8/2015,SF-20965,OFF-ST-10001328,5,77.55,21.714
CA-2017-147228,9/9/2017,9/14/2017,SO-20335,OFF-SU-10001225,3,8.832,-1.9872
CA-2016-101336,11/13/2016,11/18/2016,CK-12760,OFF-ST-10003455,5,77.55,20.163
US-2015-126235,10/15/2015,10/15/2015,GA-14725,FUR-FU-10000719,2,17.14,6.1704
CA-2017-168396,8/3/2017,8/8/2017,BD-11725,OFF-LA-10001297,5,51.75,24.84
CA-2015-130456,8/21/2015,8/26/2015,DS-13180,FUR-BO-10003893,6,586.398,34.494
CA-2017-116288,3/12/2017,3/17/2017,BS-11380,OFF-ST-10000736,3,242.94,9.7176
CA-2017-168228,4/27/2017,4/29/2017,AP-10915,OFF-AR-10003373,4,123.92,33.4584
CA-2016-102162,9/11/2016,9/16/2016,JF-15565,TEC-CO-10001943,8,1599.92,751.9624
CA-2017-130141,10/22/2017,10/24/2017,HA-14905,OFF-BI-10000831,4,3.168,-2.5344
CA-2015-147501,8/2/2015,8/6/2015,Co-12640,OFF-BI-10002003,2,6.368,2.1492
CA-2016-143910,8/12/2016,8/16/2016,BC-11125,FUR-CH-10000225,2,145.764,-8.098
CA-2014-146885,5/30/2014,6/5/2014,EB-13840,OFF-PA-10001622,3,13.62,6.129
CA-2016-139556,4/26/2016,5/1/2016,DB-13360,FUR-CH-10004983,3,434.646,62.7822
CA-2017-129357,5/14/2017,5/19/2017,KB-16585,OFF-PA-10003228,9,440.19,206.8893
CA-2017-150987,4/8/2017,4/12/2017,AH-10120,OFF-PA-10001878,5,244.55,114.9385
CA-2017-132647,2/17/2017,2/23/2017,GH-14410,OFF-PA-10001838,2,11.76,5.7624
CA-2017-159107,6/24/2017,6/26/2017,KT-16480,OFF-FA-10001332,1,2.88,1.3536
CA-2014-160738,5/5/2014,5/10/2014,KH-16330,OFF-ST-10003442,2,45.248,3.9592
CA-2015-112130,5/3/2015,5/7/2015,SV-20785,OFF-AR-10001468,2,59.904,14.2272
CA-2016-111409,9/18/2016,9/22/2016,PO-18850,OFF-LA-10002787,1,3.0,1.05
CA-2016-116232,9/22/2016,9/26/2016,AC-10450,OFF-BI-10004022,9,7.506,-6.0048
CA-2016-116547,1/10/2016,1/17/2016,KB-16585,FUR-FU-10000076,4,79.92,34.3656
US-2017-133200,5/6/2017,5/11/2017,DB-13555,OFF-BI-10002827,10,11.06,-18.802
CA-2016-133550,7/31/2016,8/6/2016,KL-16645,OFF-AP-10001005,4,283.14,72.358
CA-2017-139416,3/27/2017,3/29/2017,AG-10270,FUR-FU-10003832,2,15.008,1.5008
CA-2014-114510,3/14/2014,3/19/2014,JF-15295,OFF-BI-10001617,4,33.088,11.1672
CA-2016-169215,7/14/2016,7/18/2016,RE-19450,OFF-FA-10000936,9,29.61,13.3245
CA-2016-127698,12/1/2016,12/1/2016,MV-18190,TEC-PH-10003811,9,863.928,86.3928
CA-2016-159912,8/29/2016,9/3/2016,GB-14530,FUR-TA-10004152,4,241.92,-56.448
CA-2016-101987,6/24/2016,6/30/2016,HL-15040,TEC-PH-10001305,9,440.91,123.4548
US-2017-154851,3/30/2017,4/3/2017,BP-11155,OFF-BI-10001525,5,5.715,-4.7625
CA-2014-138681,12/20/2014,12/22/2014,CT-11995,FUR-FU-10001876,2,51.968,10.3936
US-2015-138121,12/17/2015,12/17/2015,JL-15835,OFF-BI-10000320,4,29.52,14.4648
CA-2017-140298,5/11/2017,5/17/2017,JK-16120,OFF-AR-10003481,2,5.248,0.5904
CA-2016-166240,6/24/2016,6/28/2016,DH-13075,OFF-AP-10002082,2,8.712,-19.602
CA-2016-158435,5/17/2016,5/18/2016,AG-10900,OFF-SU-10000381,7,65.17,18.8993
CA-2017-138149,6/29/2017,6/30/2017,WB-21850,OFF-BI-10003091,5,895.92,302.373
CA-2014-112403,3/31/2014,3/31/2014,JO-15280,OFF-BI-10003529,1,0.852,-0.5964
CA-2014-108273,12/16/2014,12/21/2014,EJ-13720,OFF-PA-10000029,7,36.288,12.7008
CA-2017-121643,5/18/2017,5/20/2017,AB-10105,TEC-PH-10002200,2,344.704,38.7792
US-2015-122910,5/12/2015,5/16/2015,LT-16765,TEC-PH-10000441,2,201.584,20.1584
CA-2017-143126,12/3/2017,12/7/2017,CM-12655,FUR-TA-10002958,2,521.96,88.7332
CA-2015-129042,12/12/2015,12/17/2015,EM-13960,OFF-AR-10001662,3,8.22,2.2194
CA-2015-109736,10/10/2015,10/11/2015,DJ-13420,OFF-PA-10004101,7,45.36,21.7728
CA-2015-142601,4/18/2015,4/20/2015,DE-13255,OFF-ST-10002756,7,947.17,9.4717
CA-2014-106229,6/7/2014,6/11/2014,NR-18550,FUR-TA-10002041,3,268.935,-209.7693
US-2017-135230,9/1/2017,9/7/2017,CK-12325,OFF-AR-10001166,1,7.58,2.9562
CA-2016-159653,5/22/2016,5/22/2016,JF-15490,OFF-LA-10004345,3,14.73,7.2177
CA-2016-131968,11/11/2016,11/15/2016,LB-16795,OFF-BI-10002852,2,9.888,-6.9216
CA-2014-119151,11/25/2014,11/29/2014,MP-18175,OFF-ST-10003470,4,1117.92,55.896
CA-2014-123323,11/7/2014,11/12/2014,LH-16900,OFF-BI-10003684,7,123.144,46.179
CA-2016-124681,7/18/2016,7/23/2016,SV-20935,TEC-AC-10000487,3,15.576,3.3099
US-2015-103996,3/29/2015,3/31/2015,RB-19435,OFF-PA-10001736,6,212.64,99.9408
CA-2016-120530,4/7/2016,4/12/2016,Dl-13600,FUR-CH-10000454,3,658.746,146.388
CA-2015-155054,6/13/2015,6/19/2015,PS-19045,OFF-BI-10004970,2,8.26,3.8822
CA-2015-105725,2/18/2015,2/24/2015,GT-14755,OFF-LA-10003510,2,61.06,28.0876
CA-2017-164364,11/12/2017,11/16/2017,CS-12355,OFF-LA-10004853,2,9.96,4.5816
CA-2017-168123,3/5/2017,3/5/2017,JD-16060,OFF-FA-10002763,2,7.9,2.528
CA-2016-120005,3/3/2016,3/3/2016,TS-21160,OFF-SU-10004782,3,25.35,7.605
CA-2016-123526,12/24/2016,12/25/2016,BV-11245,OFF-PA-10002986,5,33.4,16.032
CA-2016-127649,10/7/2016,10/9/2016,DL-13495,TEC-MA-10001972,3,837.6,62.82
CA-2016-159989,12/9/2016,12/13/2016,EB-13870,TEC-PH-10000169,3,40.68,-9.153
CA-2017-103499,11/20/2017,11/24/2017,ES-14020,FUR-CH-10001482,2,209.568,-23.5764
US-2015-167220,12/12/2015,12/16/2015,JB-15925,TEC-AC-10002018,4,22.368,6.4308
CA-2017-126354,2/3/2017,2/8/2017,SC-20380,OFF-BI-10000301,2,3.882,-2.588
CA-2017-169817,9/21/2017,9/25/2017,EB-13870,OFF-BI-10004141,2,1.908,-1.5264
US-2017-144582,4/30/2017,5/5/2017,TC-21475,OFF-BI-10001575,7,43.372,-69.3952
CA-2014-121573,11/3/2014,11/7/2014,SG-20605,TEC-PH-10000984,4,783.96,219.5088
CA-2016-117660,12/30/2016,1/4/2017,BM-11785,OFF-LA-10003720,2,5.904,1.9926
CA-2014-112851,9/17/2014,9/21/2014,NR-18550,OFF-EN-10001453,3,182.94,85.9818
CA-2017-123701,11/24/2017,11/27/2017,PG-18820,OFF-AR-10001860,4,27.76,9.9936
CA-2015-118227,4/24/2015,4/28/2015,DB-13270,OFF-AR-10001044,1,25.99,7.5371
CA-2015-123155,3/9/2015,3/12/2015,NS-18640,TEC-AC-10002473,5,113.52,29.799
CA-2017-158883,6/2/2017,6/3/2017,CS-11860,OFF-PA-10004733,4,25.344,9.1872
US-2016-114888,9/19/2016,9/24/2016,CC-12430,OFF-BI-10003355,3,11.952,4.1832
US-2014-167262,10/31/2014,11/3/2014,AC-10450,TEC-PH-10000486,8,742.336,83.5128
CA-2017-119746,11/23/2017,11/27/2017,CM-12385,FUR-FU-10004909,1,6.464,-4.04
CA-2017-108091,11/16/2017,11/21/2017,EK-13795,OFF-AR-10000255,4,23.36,6.0736
CA-2016-101630,2/19/2016,2/23/2016,CK-12760,OFF-LA-10004425,3,8.67,4.0749
CA-2017-132346,11/7/2017,11/11/2017,PK-19075,OFF-AP-10000696,7,100.94,33.3102
CA-2014-150301,7/8/2014,7/10/2014,MH-18025,FUR-CH-10002647,1,63.882,10.647
CA-2014-159310,11/7/2014,11/12/2014,SC-20725,FUR-CH-10002758,4,683.144,0.0
US-2017-147984,1/28/2017,2/1/2017,GB-14575,OFF-PA-10000806,5,279.9,137.151
CA-2015-104346,12/11/2015,12/16/2015,IM-15070,OFF-AR-10001473,5,13.12,1.148
US-2015-141684,6/29/2015,7/4/2015,MM-18055,OFF-PA-10002870,4,24.96,11.232
CA-2015-144722,3/16/2015,3/23/2015,MF-18250,FUR-FU-10001215,1,43.13,18.1146
CA-2015-120516,8/13/2015,8/17/2015,CK-12595,OFF-BI-10004187,3,5.64,2.7072
US-2016-148901,5/14/2016,5/19/2016,MK-17905,OFF-BI-10001718,3,57.582,-44.1462
CA-2017-136364,7/13/2017,7/17/2017,MH-17455,TEC-PH-10003885,1,39.594,-7.2589
CA-2015-137708,11/22/2015,11/25/2015,NG-18430,OFF-PA-10000176,2,37.94,18.2112
CA-2014-149055,11/23/2014,11/28/2014,PB-19210,OFF-EN-10003040,3,62.808,21.1977
CA-2015-151589,12/27/2015,12/30/2015,RE-19450,OFF-PA-10003228,4,195.64,91.9508
CA-2016-121370,11/14/2016,11/19/2016,EB-14110,FUR-CH-10000785,3,380.058,-21.7176
CA-2016-111696,5/8/2016,5/10/2016,TB-21625,OFF-PA-10002751,3,17.94,8.073
CA-2014-139598,12/26/2014,12/31/2014,MG-17695,OFF-PA-10004569,3,18.264,6.1641
CA-2017-117436,6/8/2017,6/14/2017,LW-17125,OFF-BI-10004040,2,10.36,5.0764
CA-2015-140025,4/7/2015,4/11/2015,PF-19120,OFF-AP-10002651,8,463.248,-1181.2824
CA-2016-134222,7/10/2016,7/11/2016,NZ-18565,OFF-BI-10001658,6,44.856,-35.8848
CA-2016-140018,11/21/2016,11/26/2016,CK-12205,TEC-MA-10000752,7,30.345,-24.276
US-2017-136707,11/12/2017,11/15/2017,JE-15610,OFF-BI-10003460,4,14.016,4.9056
CA-2014-152562,11/1/2014,11/8/2014,JO-15145,OFF-ST-10000464,2,69.52,19.4656
CA-2016-152408,5/15/2016,5/21/2016,TT-21220,OFF-BI-10002393,3,13.776,4.4772
CA-2014-120278,11/7/2014,11/12/2014,MS-17365,OFF-AP-10001293,6,245.88,68.8464
CA-2017-167661,10/5/2017,10/10/2017,MP-18175,OFF-BI-10002571,5,39.92,13.473
CA-2017-106831,6/1/2017,6/3/2017,FH-14350,OFF-BI-10003429,2,3.798,-2.6586
CA-2017-154123,11/20/2017,11/25/2017,SC-20050,FUR-FU-10000629,2,27.58,11.5836
CA-2016-136049,12/23/2016,12/28/2016,NM-18520,OFF-BI-10001267,3,5.553,-4.0722
CA-2017-118402,9/29/2017,10/4/2017,JO-15280,OFF-ST-10001418,5,243.92,-54.882
US-2016-139388,11/7/2016,11/9/2016,CC-12475,OFF-FA-10004968,4,14.96,0.2992
US-2014-128685,4/4/2014,4/5/2014,MZ-17515,OFF-BI-10004140,2,7.184,2.245
CA-2015-124044,7/23/2015,7/26/2015,MS-17830,OFF-BI-10003460,3,10.512,3.6792
CA-2014-164469,6/25/2014,6/27/2014,GK-14620,TEC-PH-10002115,5,263.96,19.797
CA-2014-107818,9/8/2014,9/14/2014,MC-17275,OFF-AR-10003045,2,5.88,2.646
CA-2014-113320,12/12/2014,12/15/2014,LH-17155,FUR-FU-10004270,3,12.54,4.5144
CA-2015-137526,1/13/2015,1/17/2015,PB-19150,OFF-BI-10003364,3,70.008,24.5028
CA-2017-136063,12/15/2017,12/19/2017,SS-20140,OFF-AR-10000823,7,10.192,1.0192
CA-2016-101546,12/18/2016,12/24/2016,GK-14620,OFF-BI-10001359,2,1793.98,843.1706
CA-2014-138940,4/11/2014,4/16/2014,GM-14455,TEC-PH-10001835,6,758.352,265.4232
CA-2016-125164,11/10/2016,11/14/2016,SH-19975,OFF-BI-10001191,1,20.368,7.3834
CA-2017-163531,6/26/2017,6/30/2017,SC-20725,TEC-PH-10001425,3,239.97,67.1916
CA-2017-122490,11/13/2017,11/18/2017,TT-21070,FUR-CH-10001215,6,2404.704,150.294
CA-2017-131366,11/24/2017,11/29/2017,SC-20440,TEC-PH-10003437,2,89.988,-14.998
CA-2017-164042,5/23/2017,5/27/2017,KL-16645,OFF-FA-10000840,2,1.824,0.6156
CA-2014-132864,12/2/2014,12/7/2014,KN-16390,TEC-AC-10001267,5,119.8,29.95
US-2014-155817,10/3/2014,10/9/2014,SL-20155,OFF-ST-10000532,2,61.568,4.6176
US-2016-131891,7/29/2016,7/31/2016,PW-19240,OFF-BI-10000201,3,2.214,-1.476
CA-2017-143567,11/2/2017,11/5/2017,TB-21175,OFF-EN-10004846,2,5.32,2.6068
CA-2017-104080,3/8/2017,3/15/2017,AH-10210,OFF-BI-10003876,5,171.2,64.2
CA-2014-151379,12/16/2014,12/20/2014,SC-20695,OFF-PA-10000595,5,114.2,52.532
CA-2016-163167,11/28/2016,12/1/2016,RF-19345,FUR-CH-10004477,3,182.67,52.9743
CA-2016-135776,12/23/2016,12/30/2016,EH-13765,OFF-AR-10001246,3,8.82,2.5578
US-2014-122021,10/15/2014,10/17/2014,AC-10660,FUR-CH-10003761,2,183.372,-7.8588
CA-2016-130484,8/22/2016,8/27/2016,SG-20470,OFF-BI-10000088,8,26.352,-18.4464
CA-2017-120936,12/17/2017,12/21/2017,CA-12310,OFF-ST-10001526,4,481.32,125.1432
CA-2017-110884,3/7/2017,3/12/2017,SH-20395,OFF-BI-10003669,6,25.92,9.072
US-2014-161613,12/1/2014,12/3/2014,MC-17605,FUR-CH-10003746,3,674.058,-19.2588
US-2014-146353,10/14/2014,10/16/2014,JE-15610,OFF-BI-10003476,4,22.92,11.0016
CA-2014-133809,11/18/2014,11/23/2014,MS-17530,OFF-BI-10001757,8,11.808,-8.6592
CA-2017-127306,1/14/2017,1/18/2017,BH-11710,OFF-EN-10001219,3,18.336,6.6468
CA-2015-161830,9/24/2015,9/26/2015,ME-17725,OFF-AR-10004042,2,35.96,10.4284
CA-2017-163125,10/9/2017,10/11/2017,MB-17305,OFF-AR-10004344,7,67.144,5.8751
CA-2016-160304,1/2/2016,1/7/2016,BM-11575,FUR-BO-10004709,3,173.94,38.2668
CA-2017-101728,8/19/2017,8/23/2017,SC-20575,OFF-BI-10002393,2,2.296,-3.9032
CA-2017-114055,12/25/2017,12/29/2017,MH-18115,OFF-PA-10004381,2,96.08,46.1184
CA-2017-126438,9/10/2017,9/13/2017,AR-10345,OFF-AR-10003338,2,14.88,3.72
CA-2017-117653,10/19/2017,10/23/2017,MO-17500,FUR-TA-10003008,1,91.275,-67.5435
CA-2017-143245,12/1/2017,12/6/2017,AD-10180,OFF-PA-10001972,3,19.44,9.3312
US-2014-138828,9/2/2014,9/3/2014,KD-16345,OFF-AR-10000658,5,57.75,16.17
CA-2017-143651,3/25/2017,3/30/2017,FM-14215,OFF-AR-10001446,2,23.1,6.93
CA-2015-106978,9/28/2015,10/4/2015,ZC-21910,OFF-EN-10004483,1,12.536,4.2309
CA-2015-155124,3/15/2015,3/21/2015,KS-16300,TEC-PH-10003356,3,16.776,1.6776
CA-2017-150931,1/6/2017,1/13/2017,DP-13390,OFF-BI-10004728,7,33.74,15.5204
CA-2014-157147,1/13/2014,1/18/2014,BD-11605,OFF-ST-10000078,5,1325.85,238.653
CA-2015-156482,2/6/2015,2/13/2015,IL-15100,FUR-CH-10001708,9,1268.82,266.4522
CA-2017-106782,12/21/2017,12/27/2017,LP-17095,OFF-ST-10004459,1,375.34,18.767
CA-2016-151372,9/5/2016,9/6/2016,JH-15985,OFF-PA-10004381,2,96.08,46.1184
CA-2014-102085,10/4/2014,10/9/2014,JD-16015,OFF-LA-10002475,4,29.24,13.7428
CA-2017-107125,11/27/2017,12/2/2017,BD-11320,OFF-BI-10001989,7,117.488,41.1208
CA-2016-125815,10/28/2016,11/1/2016,DL-13330,OFF-AR-10004441,3,12.42,5.2164
CA-2015-144190,6/9/2015,6/13/2015,NC-18415,OFF-PA-10000304,2,12.96,6.2208
CA-2017-117926,12/8/2017,12/12/2017,AS-10225,OFF-AP-10002670,1,69.48,20.844
CA-2015-153906,3/16/2015,3/20/2015,MS-17980,TEC-PH-10001527,2,85.9,2.577
CA-2014-160262,6/9/2014,6/13/2014,TS-21205,OFF-AR-10002335,7,18.06,4.6956
CA-2015-127607,3/20/2015,3/26/2015,JK-15730,OFF-BI-10001308,2,2.512,-4.396
CA-2016-166226,11/18/2016,11/22/2016,TC-21535,TEC-PH-10003357,1,61.192,6.1192
CA-2014-156587,3/7/2014,3/8/2014,AB-10015,FUR-CH-10004477,1,48.712,5.4801
CA-2016-141180,5/15/2016,5/19/2016,DP-13000,OFF-BI-10000301,4,7.764,-5.176
CA-2015-109708,5/25/2015,5/28/2015,CY-12745,TEC-PH-10001944,4,467.04,58.38
CA-2015-122406,8/2/2015,8/5/2015,BE-11455,TEC-PH-10001527,3,128.85,3.8655
US-2016-153815,11/6/2016,11/9/2016,KL-16555,FUR-CH-10000513,2,207.984,-28.5978
CA-2016-164896,11/7/2016,11/12/2016,PS-19045,OFF-PA-10002246,2,12.9,6.321
CA-2015-142202,9/18/2015,9/23/2015,JR-16210,TEC-AC-10003198,9,717.12,152.388
CA-2015-165050,12/7/2015,12/9/2015,AH-10210,OFF-BI-10001031,5,21.36,7.209
US-2016-131114,12/9/2016,12/13/2016,RW-19630,OFF-SU-10001664,3,20.568,1.5426
CA-2014-160066,11/16/2014,11/22/2014,AH-10075,OFF-LA-10001045,2,5.22,2.4012
CA-2016-109925,11/6/2016,11/10/2016,IM-15070,OFF-ST-10003442,3,84.84,22.9068
CA-2015-160696,9/6/2015,9/10/2015,CK-12760,OFF-FA-10003059,5,7.24,1.1765
CA-2014-125171,9/3/2014,9/3/2014,AG-10390,OFF-LA-10001175,5,14.4,7.056
CA-2016-149279,4/24/2016,4/28/2016,CL-12700,OFF-PA-10003441,3,15.552,5.4432
CA-2017-107321,8/31/2017,9/4/2017,AW-10930,OFF-BI-10004022,3,6.672,2.1684
